name,start datetime,venue names,attractions names,public start datetime,public end datetime,presales start datetime,presales end datetime,url,artist,id,price ranges,ticket limit,timezone,TBA,TBD
Zac Brown Band: Out In The Middle Tour,2022-08-27 16:00:00,Jiffy Lube Live,"Zac Brown Band, Robert Randolph",2022-01-21 07:00:00,2022-08-27 18:00:00,"2022-01-18 07:00:00, 2022-01-18 08:00:00, 2022-01-18 07:00:00, 2022-01-18 09:00:00, 2022-01-18 09:00:00, 2022-01-18 09:00:00, 2022-01-19 07:00:00, 2022-01-19 07:00:00, 2022-01-20 07:00:00, 2022-01-21 07:00:00, 2022-01-21 07:00:00, 2022-01-21 07:00:00, 2022-05-03 05:00:00, 2022-05-04 07:00:00, 2022-05-03 09:00:00","2022-01-20 19:00:00, 2022-01-20 19:00:00, 2022-01-18 08:59:00, 2022-01-20 19:00:00, 2022-01-20 19:00:00, 2022-01-20 19:00:00, 2022-01-20 19:00:00, 2022-01-20 19:00:00, 2022-01-20 19:00:00, 2022-07-30 19:00:00, 2022-08-27 18:00:00, 2022-08-20 19:00:00, 2022-05-03 20:59:00, 2022-05-10 20:59:00, 2022-05-03 20:59:00",https://concerts.livenation.com/zac-brown-band-out-in-the-bristow-virginia-08-27-2022/event/15005C2CCD592B06,K8vZ9175zn0,G5vfZ9eSup3ik,"min: 40.5 USD, max: 139.5 USD","There is a four (4) ticket limit for the presales, and an eight (8) ticket limit for the general public onsale.",America/New_York,False,False
Zac Brown Band: Out In The Middle Tour,2022-07-28 16:00:00,Ruoff Music Center,"Zac Brown Band, Robert Randolph",2022-01-21 07:00:00,2022-07-28 18:00:00,"2022-01-18 07:00:00, 2022-01-18 07:00:00, 2022-01-18 08:00:00, 2022-01-19 07:00:00, 2022-01-18 09:00:00, 2022-01-20 07:00:00, 2022-01-19 07:00:00, 2022-01-18 09:00:00, 2022-01-21 07:00:00, 2022-01-18 09:00:00, 2022-01-21 07:00:00, 2022-01-21 07:00:00, 2022-02-14 07:00:00, 2022-01-18 07:00:00, 2022-01-21 07:00:00, 2022-05-03 05:00:00, 2022-05-03 09:00:00, 2022-05-04 07:00:00","2022-01-18 08:59:00, 2022-01-20 19:00:00, 2022-01-20 19:00:00, 2022-01-20 19:00:00, 2022-01-20 19:00:00, 2022-01-27 19:00:00, 2022-01-20 19:00:00, 2022-01-20 19:00:00, 2022-06-30 19:00:00, 2022-01-20 19:00:00, 2022-07-28 16:00:00, 2022-07-21 19:00:00, 2022-02-18 19:00:00, 2022-01-20 19:00:00, 2022-07-28 18:00:00, 2022-05-03 20:59:00, 2022-05-03 20:59:00, 2022-05-10 20:59:00",https://concerts.livenation.com/zac-brown-band-out-in-the-noblesville-indiana-07-28-2022/event/05005C2CE0943122,K8vZ9175zn0,vvG1fZ9eSOPd7x,"min: 39.5 USD, max: 138.5 USD","There is a four (4) ticket limit for the presales, and an eight (8) ticket limit for the general public onsale.",America/Indianapolis,False,False
Zac Brown Band: Out In The Middle Tour,2022-07-15 15:30:00,Fenway Park,Zac Brown Band,2022-01-20 07:00:00,2022-07-15 15:30:00,,,https://www.ticketmaster.com/event/Z7r9jZ1AduJ7t,K8vZ9175zn0,Z7r9jZ1AduJ7t,,,,False,False
Zac Brown Band: Out In The Middle Tour,2022-10-20 19:00:00,Climate Pledge Arena,"Zac Brown Band, Robert Randolph",2022-01-21 10:00:00,2022-10-20 21:00:00,"2022-01-18 10:00:00, 2022-01-18 11:00:00, 2022-01-18 12:00:00, 2022-01-21 10:00:00, 2022-01-18 12:00:00, 2022-01-19 10:00:00, 2022-01-20 10:00:00, 2022-01-19 10:00:00, 2022-01-20 10:00:00, 2022-01-18 10:00:00, 2022-01-18 12:00:00, 2022-01-18 10:00:00, 2022-01-21 10:00:00, 2022-01-21 10:00:00, 2022-05-04 07:00:00, 2022-05-03 05:00:00, 2022-05-03 09:00:00","2022-01-20 22:00:00, 2022-01-20 22:00:00, 2022-01-20 22:00:00, 2022-09-22 22:00:00, 2022-01-20 22:00:00, 2022-01-20 22:00:00, 2022-01-20 22:00:00, 2022-01-20 22:00:00, 2022-01-20 22:00:00, 2022-01-18 11:59:00, 2022-01-20 22:00:00, 2022-01-20 22:00:00, 2022-10-20 21:00:00, 2022-10-13 22:00:00, 2022-05-10 23:59:00, 2022-05-03 23:59:00, 2022-05-03 23:59:00",https://www.ticketmaster.com/zac-brown-band-out-in-the-seattle-washington-10-20-2022/event/0F005C2CBBB344CE,K8vZ9175zn0,vvG1HZ9ewDiVKC,"min: 49.5 USD, max: 125.0 USD","There is a four (4) ticket limit for the presales, and an eight (8) ticket limit for the general public onsale.",America/Los_Angeles,False,False
Zac Brown Band: Out In The Middle Tour,2022-09-24 16:00:00,PNC Music Pavilion,"Zac Brown Band, Robert Randolph",2022-01-21 07:00:00,2022-09-24 18:00:00,"2022-01-18 07:00:00, 2022-01-18 08:00:00, 2022-01-18 09:00:00, 2022-01-18 09:00:00, 2022-01-19 07:00:00, 2022-01-19 07:00:00, 2022-01-20 07:00:00, 2022-01-21 07:00:00, 2022-01-18 07:00:00, 2022-01-18 09:00:00, 2022-01-21 07:00:00, 2022-01-21 07:00:00, 2022-01-18 09:00:00, 2022-05-03 05:00:00, 2022-05-04 07:00:00, 2022-05-03 09:00:00","2022-01-20 19:00:00, 2022-01-20 19:00:00, 2022-01-20 19:00:00, 2022-01-20 19:00:00, 2022-01-20 19:00:00, 2022-01-20 19:00:00, 2022-01-20 19:00:00, 2022-08-27 19:00:00, 2022-01-18 08:59:00, 2022-01-20 19:00:00, 2022-09-17 19:00:00, 2022-09-24 18:00:00, 2022-01-20 19:00:00, 2022-05-03 20:59:00, 2022-05-10 20:59:00, 2022-05-03 20:59:00",https://concerts.livenation.com/zac-brown-band-out-in-the-charlotte-north-carolina-09-24-2022/event/2D005C2C8F7E19DC,K8vZ9175zn0,G5eVZ9ew2L-Ej,"min: 36.5 USD, max: 139.5 USD","There is a four (4) ticket limit for the presales, and an eight (8) ticket limit for the general public onsale.",America/New_York,False,False
Zac Brown Band: Out In The Middle Tour,2022-10-07 16:00:00,Daily's Place,"Zac Brown Band, Robert Randolph",2022-01-21 07:00:00,2022-10-07 19:00:00,"2022-01-18 07:00:00, 2022-01-18 08:00:00, 2022-01-18 09:00:00, 2022-01-18 09:00:00, 2022-01-19 07:00:00, 2022-01-19 07:00:00, 2022-01-20 07:00:00, 2022-01-20 07:00:00, 2022-01-18 07:00:00, 2022-01-21 07:00:00, 2022-01-21 07:00:00, 2022-01-18 07:00:00, 2022-01-21 07:00:00","2022-01-20 19:00:00, 2022-01-20 19:00:00, 2022-01-20 19:00:00, 2022-01-20 19:00:00, 2022-01-20 19:00:00, 2022-01-20 19:00:00, 2022-01-20 19:00:00, 2022-01-20 19:00:00, 2022-01-18 08:59:00, 2022-09-30 19:00:00, 2022-09-09 19:00:00, 2022-01-20 19:00:00, 2022-10-07 19:00:00",https://www.ticketmaster.com/zac-brown-band-out-in-the-jacksonville-florida-10-07-2022/event/22005C278313A9F0,K8vZ9175zn0,G5eFZ9erd7BEY,"min: 79.5 USD, max: 165.0 USD",Presale: There is an four (4) ticket limit. Onsale: There is an eight (8) ticket limit to this event.,America/New_York,False,False
Zac Brown Band: Out In The Middle Tour,2022-10-22 19:00:00,Moda Center,"Zac Brown Band, Robert Randolph",2022-01-21 10:00:00,2022-10-22 20:00:00,"2022-01-18 10:00:00, 2022-01-18 11:00:00, 2022-01-18 12:00:00, 2022-01-18 10:00:00, 2022-01-18 12:00:00, 2022-01-19 10:00:00, 2022-01-20 10:00:00, 2022-01-21 10:00:00, 2022-01-18 10:00:00, 2022-01-21 10:00:00, 2022-01-18 12:00:00, 2022-01-19 10:00:00, 2022-05-04 07:00:00, 2022-05-03 05:00:00, 2022-05-03 09:00:00","2022-01-20 22:00:00, 2022-01-20 22:00:00, 2022-01-20 22:00:00, 2022-01-18 11:59:00, 2022-01-20 22:00:00, 2022-01-20 22:00:00, 2022-01-20 22:00:00, 2022-10-15 22:00:00, 2022-01-20 22:00:00, 2022-10-22 20:00:00, 2022-01-20 22:00:00, 2022-01-20 22:00:00, 2022-05-10 23:59:00, 2022-05-03 23:59:00, 2022-05-03 23:59:00",https://www.ticketmaster.com/zac-brown-band-out-in-the-portland-oregon-10-22-2022/event/0F005C2C89743270,K8vZ9175zn0,vvG1HZ9ewaqdaY,"min: 35.5 USD, max: 121.0 USD","There is a four (4) ticket limit for the presales, and an eight (8) ticket limit for the general public onsale.",America/Los_Angeles,False,False
Zac Brown Band: Out In The Middle Tour,2022-10-09 16:00:00,iTHINK Financial Amphitheatre ,"Zac Brown Band, Robert Randolph",2022-01-21 07:00:00,2022-10-09 18:00:00,"2022-01-18 07:00:00, 2022-01-18 08:00:00, 2022-01-19 07:00:00, 2022-01-19 07:00:00, 2022-01-18 09:00:00, 2022-01-18 09:00:00, 2022-01-19 07:00:00, 2022-01-21 07:00:00, 2022-01-20 07:00:00, 2022-01-21 07:00:00, 2022-05-03 05:00:00, 2022-01-18 07:00:00, 2022-01-18 09:00:00, 2022-01-21 07:00:00, 2022-01-18 07:00:00, 2022-05-03 09:00:00, 2022-05-04 07:00:00","2022-01-20 19:00:00, 2022-01-20 19:00:00, 2022-01-20 19:00:00, 2022-01-20 19:00:00, 2022-01-20 19:00:00, 2022-01-20 19:00:00, 2022-01-20 19:00:00, 2022-09-11 19:00:00, 2022-01-20 19:00:00, 2022-10-09 18:00:00, 2022-05-03 20:59:00, 2022-01-18 08:59:00, 2022-01-20 19:00:00, 2022-10-02 19:00:00, 2022-01-20 19:00:00, 2022-05-03 20:59:00, 2022-05-10 20:59:00",https://concerts.livenation.com/zac-brown-band-out-in-the-west-palm-beach-florida-10-09-2022/event/0D005C2C9889AEBD,K8vZ9175zn0,vvG1VZ9ewbxQBW,"min: 40.5 USD, max: 1010.0 USD","There is a four (4) ticket limit for the presales, and an eight (8) ticket limit for the general public onsale.",America/New_York,False,False
Zac Brown Band: Out In The Middle Tour,2022-08-12 17:00:00,"Hollywood Casino Amphitheatre - St. Louis, MO","Zac Brown Band, Robert Randolph",2022-01-21 08:00:00,2022-08-12 19:00:00,"2022-01-19 08:00:00, 2022-01-20 08:00:00, 2022-01-19 08:00:00, 2022-01-21 08:00:00, 2022-01-20 08:00:00, 2022-01-18 10:00:00, 2022-01-18 08:00:00, 2022-01-18 09:00:00, 2022-01-18 10:00:00, 2022-01-18 08:00:00, 2022-01-18 10:00:00, 2022-01-21 08:00:00, 2022-01-21 08:00:00, 2022-01-18 08:00:00, 2022-01-21 08:00:00, 2022-05-03 05:00:00, 2022-05-04 07:00:00, 2022-05-03 09:00:00","2022-01-20 20:00:00, 2022-01-20 20:00:00, 2022-01-20 20:00:00, 2022-07-15 20:00:00, 2022-01-20 20:00:00, 2022-01-20 20:00:00, 2022-01-20 20:00:00, 2022-01-20 20:00:00, 2022-01-20 20:00:00, 2022-01-18 09:59:00, 2022-01-20 20:00:00, 2022-08-05 20:00:00, 2022-08-12 19:00:00, 2022-01-20 20:00:00, 2022-08-12 19:00:00, 2022-05-03 21:59:00, 2022-05-10 21:59:00, 2022-05-03 21:59:00",https://concerts.livenation.com/zac-brown-band-out-in-the-maryland-heights-missouri-08-12-2022/event/06005C2C97E45355,K8vZ9175zn0,vvG1bZ9ew9yAu4,"min: 40.5 USD, max: 125.0 USD","There is a four (4) ticket limit for the presales, and an eight (8) ticket limit for the general public onsale.",America/Chicago,False,False
Zac Brown Band: Out In The Middle Tour,2022-05-20 17:00:00,Paycom Center,"Zac Brown Band, Robert Randolph",2022-01-21 08:00:00,2022-05-20 17:00:00,"2022-01-18 10:00:00, 2022-01-21 08:00:00, 2022-01-18 08:00:00, 2022-01-18 09:00:00, 2022-01-18 10:00:00, 2022-01-19 08:00:00, 2022-01-19 08:00:00, 2022-01-18 08:00:00, 2022-01-18 10:00:00, 2022-05-04 07:00:00, 2022-01-18 10:00:00, 2022-01-20 08:00:00, 2022-01-21 08:00:00, 2022-01-21 08:00:00, 2022-05-03 05:00:00, 2022-05-03 09:00:00","2022-01-20 20:00:00, 2022-04-22 20:00:00, 2022-01-20 20:00:00, 2022-01-20 20:00:00, 2022-01-20 20:00:00, 2022-01-20 20:00:00, 2022-01-20 20:00:00, 2022-01-18 09:59:00, 2022-01-20 20:00:00, 2022-05-10 21:59:00, 2022-01-20 20:00:00, 2022-01-20 20:00:00, 2022-05-13 20:00:00, 2022-05-20 17:00:00, 2022-05-03 09:59:00, 2022-05-03 21:59:00",https://www.ticketmaster.com/zac-brown-band-out-in-the-oklahoma-city-oklahoma-05-20-2022/event/0C005C2CC0982C57,K8vZ9175zn0,vvG1YZ9eSZJes9,"min: 29.5 USD, max: 121.0 USD","There is a four (4) ticket limit for the presales, and an eight (8) ticket limit for the general public onsale.",America/Chicago,False,False
Zac Brown Band: Out In The Middle Tour,2022-09-23 16:00:00,Veterans United Home Loans Amphitheater at Virginia Beach,"Zac Brown Band, Robert Randolph",2022-01-21 07:00:00,2022-09-23 18:00:00,"2022-01-19 07:00:00, 2022-01-18 07:00:00, 2022-01-18 09:00:00, 2022-01-21 07:00:00, 2022-01-18 08:00:00, 2022-01-18 09:00:00, 2022-01-18 07:00:00, 2022-01-18 09:00:00, 2022-01-19 07:00:00, 2022-01-20 07:00:00, 2022-01-21 07:00:00, 2022-01-18 09:00:00, 2022-01-21 07:00:00, 2022-05-03 05:00:00, 2022-05-04 07:00:00, 2022-05-03 09:00:00","2022-01-20 19:00:00, 2022-01-20 19:00:00, 2022-01-20 19:00:00, 2022-08-26 19:00:00, 2022-01-20 19:00:00, 2022-01-20 19:00:00, 2022-01-18 20:59:00, 2022-01-20 19:00:00, 2022-01-20 19:00:00, 2022-01-20 19:00:00, 2022-09-16 19:00:00, 2022-01-20 19:00:00, 2022-09-23 18:00:00, 2022-05-03 20:59:00, 2022-05-10 20:59:00, 2022-05-03 20:59:00",https://concerts.livenation.com/zac-brown-band-out-in-the-virginia-beach-virginia-09-23-2022/event/01005C2C84A81325,K8vZ9175zn0,vvG17Z9ew7nvGP,"min: 40.5 USD, max: 139.5 USD",There is an overall 8 ticket limit for this event.,America/New_York,False,False
Zac Brown Band,2022-05-21,Toyota Stadium,Zac Brown Band,1999-12-07 22:07:00,2022-05-21 21:59:20,,,https://www.ticketmaster.com/event/Z7r9jZ1Adaz-g,K8vZ9175zn0,Z7r9jZ1Adaz-g,,,,False,False
Zac Brown Band: Out In The Middle Tour,2022-07-09 17:00:00,Wrigley Field,Zac Brown Band,2022-01-21 08:00:00,2022-07-09 17:00:00,,,https://www.ticketmaster.com/event/Z7r9jZ1AduJ7E,K8vZ9175zn0,Z7r9jZ1AduJ7E,,,,False,False
Zac Brown Band - DICK'S Sporting Goods Open,2022-08-19 17:00:00,En-Joie Golf Course,"Zac Brown Band, DICK'S Sporting Goods Open",2021-12-17 07:00:00,2022-08-19 17:00:00,2021-12-16 07:00:00,2021-12-16 19:00:00,https://www.ticketmaster.com/zac-brown-band-dicks-sporting-goods-endicott-new-york-08-19-2022/event/00005B88BAB84D01,K8vZ9175zn0,k7vGFpzxBm7Vv,"min: 85.0 USD, max: 85.0 USD",,America/New_York,False,False
Zac Brown Band: Out In The Middle Tour,2022-11-06 19:00:00,Oakland Arena,"Zac Brown Band, Robert Randolph",2022-01-21 10:00:00,2022-11-06 19:00:00,"2022-01-18 10:00:00, 2022-01-18 11:00:00, 2022-01-18 10:00:00, 2022-01-18 12:00:00, 2022-01-18 10:00:00, 2022-01-18 12:00:00, 2022-01-18 12:00:00, 2022-01-19 10:00:00, 2022-01-19 10:00:00, 2022-01-20 10:00:00, 2022-01-21 10:00:00, 2022-01-21 10:00:00, 2022-01-21 10:00:00","2022-01-20 22:00:00, 2022-01-20 22:00:00, 2022-01-18 11:59:00, 2022-01-20 22:00:00, 2022-01-18 11:59:00, 2022-01-20 22:00:00, 2022-01-20 22:00:00, 2022-01-20 22:00:00, 2022-01-20 22:00:00, 2022-01-20 22:00:00, 2022-11-06 19:00:00, 2022-10-09 22:00:00, 2022-10-30 22:00:00",https://www.ticketmaster.com/zac-brown-band-out-in-the-oakland-california-11-06-2022/event/1C005C2DEA8A6ECB,K8vZ9175zn0,G5vYZ9eMnxJD5,"min: 49.5 USD, max: 125.0 USD","There is a four (4) ticket limit for the presales, and an eight (8) ticket limit for the general public onsale.",America/Los_Angeles,False,False
Zac Brown Band: Out In The Middle Tour,2022-09-25 17:00:00,Oak Mountain Amphitheatre,"Zac Brown Band, Robert Randolph",2022-01-21 08:00:00,2022-09-25 19:00:00,"2022-01-18 08:00:00, 2022-01-18 09:00:00, 2022-01-18 10:00:00, 2022-01-18 08:00:00, 2022-01-19 08:00:00, 2022-01-19 08:00:00, 2022-01-20 08:00:00, 2022-01-18 10:00:00, 2022-01-21 08:00:00, 2022-01-18 08:00:00, 2022-01-18 10:00:00, 2022-01-21 08:00:00, 2022-01-18 10:00:00, 2022-01-21 08:00:00, 2022-05-03 05:00:00, 2022-05-03 09:00:00, 2022-05-04 07:00:00","2022-01-20 20:00:00, 2022-01-20 20:00:00, 2022-01-20 20:00:00, 2022-01-18 09:59:00, 2022-01-20 20:00:00, 2022-01-20 20:00:00, 2022-01-20 20:00:00, 2022-01-20 20:00:00, 2022-09-18 20:00:00, 2022-01-18 09:59:00, 2022-01-20 20:00:00, 2022-09-25 19:00:00, 2022-01-20 20:00:00, 2022-08-28 20:00:00, 2022-05-03 21:59:00, 2022-05-03 21:59:00, 2022-05-10 21:59:00",https://concerts.livenation.com/zac-brown-band-out-in-the-birmingham-alabama-09-25-2022/event/20005C2D9628B004,K8vZ9175zn0,G5eZZ9eUp15Z7,"min: 49.5 USD, max: 125.0 USD","There is a four (4) ticket limit for the presales, and an eight (8) ticket limit for the general public onsale.",America/Chicago,False,False
Zac Brown Band,2022-07-30 17:00:00,Soaring Eagle Casino & Resort,Zac Brown Band,2022-01-21 07:00:00,2022-07-30 17:00:00,,,https://www.ticketmaster.com/event/Z7r9jZ1AduJab,K8vZ9175zn0,Z7r9jZ1AduJab,,,,False,False
Zac Brown Band,2022-09-02 17:00:00,Minnesota State Fair,Zac Brown Band,1999-12-07 22:07:00,2022-09-02 17:00:00,,,https://www.ticketmaster.com/event/Z7r9jZ1AdC8as,K8vZ9175zn0,Z7r9jZ1AdC8as,,,,False,False
Zac Brown Band,2022-05-22 17:00:00,Real Life Amphitheater,Zac Brown Band,2021-01-18 08:00:00,2022-05-22 17:00:00,,,https://www.ticketmaster.com/event/Z7r9jZ1AduJav,K8vZ9175zn0,Z7r9jZ1AduJav,,,,False,False
Zac Brown Band: Out In The Middle Tour,2022-06-03 16:00:00,Budweiser Stage,"Zac Brown Band, Robert Randolph",2022-01-21 07:00:00,2022-06-03 18:00:00,"2022-01-18 07:00:00, 2022-01-18 08:00:00, 2022-01-18 09:00:00, 2022-01-18 09:00:00, 2022-01-18 09:00:00, 2022-01-19 07:00:00, 2022-01-20 07:00:00, 2022-01-21 07:00:00, 2022-01-18 07:00:00, 2022-01-18 09:00:00, 2022-01-21 07:00:00, 2022-01-19 07:00:00, 2022-01-18 07:00:00, 2022-01-19 07:00:00, 2022-01-19 07:00:00","2022-01-20 19:00:00, 2022-01-20 19:00:00, 2022-01-20 19:00:00, 2022-01-20 19:00:00, 2022-01-20 19:00:00, 2022-01-20 19:00:00, 2022-01-20 19:00:00, 2022-05-27 19:00:00, 2022-01-18 08:59:00, 2022-01-20 19:00:00, 2022-06-03 18:00:00, 2022-01-20 19:00:00, 2022-01-18 08:59:00, 2022-01-20 19:00:00, 2022-01-20 19:00:00",https://www.ticketmaster.ca/zac-brown-band-out-in-the-toronto-ontario-06-03-2022/event/10005C2DDC062331,K8vZ9175zn0,G5vZZ9eMjvxGs,"min: 40.97 USD, max: 503.84 USD","There is a four (4) ticket limit for the presales, and an eight (8) ticket limit for the general public onsale.",America/New_York,False,False
Zac Brown Band: Out In The Middle Tour,2022-06-04 16:00:00,Budweiser Stage,"Zac Brown Band, Robert Randolph",2022-03-18 07:00:00,2022-06-04 18:00:00,"2022-03-16 07:00:00, 2022-03-15 07:00:00, 2022-03-15 09:00:00, 2022-03-15 07:00:00, 2022-03-15 09:00:00, 2022-03-17 07:00:00, 2022-03-15 07:00:00, 2022-03-18 07:00:00","2022-03-17 19:00:00, 2022-03-17 19:00:00, 2022-03-17 19:00:00, 2022-03-17 19:00:00, 2022-03-17 19:00:00, 2022-03-17 19:00:00, 2022-03-18 06:40:00, 2022-06-04 18:00:00",https://www.ticketmaster.ca/zac-brown-band-out-in-the-toronto-ontario-06-04-2022/event/10005C32A27A3088,K8vZ9175zn0,G5vZZ9d1xrNeF,"min: 40.97 USD, max: 503.84 USD","There is a four (4) ticket limit for the presales, and an eight (8) ticket limit for the general public onsale.",America/New_York,False,False
Zac Brown Band: Out In The Middle Tour,2022-07-09 17:00:00,Wrigley Field,Zac Brown Band,2022-01-21 08:00:00,2022-07-09 17:00:00,2022-01-19 08:00:00,2022-01-20 20:00:00,http://cubs.com/zacbrownband,K8vZ9175zn0,vvG18Z9eyWkYVJ,,,America/Chicago,False,False
Zac Brown Band: Out In The Middle Tour,2022-07-15 16:00:00,Fenway Park,Zac Brown Band,2022-01-20 07:00:00,2022-07-15 16:00:00,2022-01-19 07:00:00,2022-01-19 19:00:00,https://www.mlb.com/redsox/tickets/concerts/zac-brown-band,K8vZ9175zn0,vvG17Z9eB5MoKC,,,America/New_York,False,False
Zac Brown Band: Out In The Middle Tour,2022-10-21 19:00:00,Rogers Arena,"Zac Brown Band, Robert Randolph",2022-01-21 10:00:00,2022-10-21 21:00:00,"2022-01-18 12:00:00, 2022-01-19 10:00:00, 2022-01-18 10:00:00, 2022-01-18 11:00:00, 2022-01-18 12:00:00, 2022-01-18 10:00:00, 2022-01-18 12:00:00, 2022-01-19 10:00:00, 2022-01-20 10:00:00, 2022-01-21 10:00:00, 2022-05-04 07:00:00, 2022-01-18 12:00:00, 2022-01-21 10:00:00","2022-01-20 22:00:00, 2022-01-20 22:00:00, 2022-01-20 22:00:00, 2022-01-20 22:00:00, 2022-01-20 22:00:00, 2022-01-18 11:59:00, 2022-01-20 22:00:00, 2022-01-20 22:00:00, 2022-01-20 22:00:00, 2022-10-14 22:00:00, 2022-05-10 23:59:00, 2022-01-20 22:00:00, 2022-10-21 19:00:00",https://www.ticketmaster.ca/zac-brown-band-out-in-the-vancouver-british-columbia-10-21-2022/event/11005C2CCF0A2688,K8vZ9175zn0,G5v7Z9eS2exQF,"min: 33.88 USD, max: 122.91 USD","There is a four (4) ticket limit for the presales, and an eight (8) ticket limit for the general public onsale.",America/Vancouver,False,False
Jason Aldean,2022-06-23 17:30:00,American Family Insurance Amphitheater - Summerfest Grounds,"Jason Aldean, Gabby Barrett",2021-12-17 08:00:00,2022-06-23 18:30:00,"2021-12-16 08:00:00, 2021-12-17 08:00:00, 2022-05-04 07:00:00, 2022-05-03 05:00:00, 2022-05-03 09:00:00","2021-12-16 20:00:00, 2022-06-23 17:30:00, 2022-05-10 21:59:00, 2022-05-03 21:59:00, 2022-05-03 21:59:00",https://www.ticketmaster.com/jason-aldean-milwaukee-wisconsin-06-23-2022/event/07005B89F55055C8,K8vZ9175zpV,vvG1jZpzEgfA9F,"min: 71.36 USD, max: 136.16 USD",There is an overall 8 ticket limit for this event.,America/Chicago,False,False
Jason Aldean: Rock N' Roll Cowboy Tour 2022,2022-08-14 16:30:00,Pine Knob Music Theatre,"Jason Aldean, Gabby Barrett, John Morgan",2022-02-18 07:00:00,2022-08-14 16:30:00,"2022-02-17 07:00:00, 2022-02-17 07:00:00, 2022-02-15 07:00:00, 2022-02-18 07:00:00, 2022-02-15 07:00:00, 2022-02-15 07:00:00, 2022-02-15 07:00:00, 2022-02-16 07:00:00, 2022-02-16 07:00:00, 2022-02-17 07:00:00, 2022-02-18 07:00:00","2022-02-17 19:00:00, 2022-02-17 19:00:00, 2022-02-17 19:00:00, 2022-08-14 16:30:00, 2022-02-17 19:00:00, 2022-02-17 19:00:00, 2022-02-17 19:00:00, 2022-02-17 19:00:00, 2022-02-17 19:00:00, 2022-02-17 19:00:00, 2022-08-04 19:00:00",https://www.ticketmaster.com/jason-aldean-rock-n-roll-cowboy-clarkston-michigan-08-14-2022/event/08005C4BA5DE568D,K8vZ9175zpV,vvG1OZ97mPMPQu,"min: 39.75 USD, max: 179.75 USD",There is an overall 8 ticket limit for this event.,America/New_York,False,False
Jason Aldean: Rock N' Roll Cowboy Tour 2022,2022-10-14 17:30:00,Bridgestone Arena,"Jason Aldean, Gabby Barrett, John Morgan",2022-02-18 08:00:00,2022-10-14 18:30:00,"2022-02-15 08:00:00, 2022-02-17 08:00:00, 2022-02-15 08:00:00, 2022-02-15 08:00:00, 2022-02-16 08:00:00, 2022-02-16 08:00:00, 2022-02-17 08:00:00, 2022-02-17 08:00:00, 2022-02-18 08:00:00, 2022-02-15 08:00:00, 2022-02-18 08:00:00","2022-02-17 20:00:00, 2022-02-17 20:00:00, 2022-02-17 20:00:00, 2022-02-17 20:00:00, 2022-02-17 20:00:00, 2022-02-17 20:00:00, 2022-02-17 20:00:00, 2022-02-17 20:00:00, 2022-10-04 20:00:00, 2022-02-17 20:00:00, 2022-10-14 17:30:00",https://www.ticketmaster.com/jason-aldean-rock-n-roll-cowboy-nashville-tennessee-10-14-2022/event/1B005C49830E1C84,K8vZ9175zpV,G5viZ97Jdd-w7,"min: 49.2 USD, max: 143.25 USD",There is an eight ticket limit for this event.,America/Chicago,False,False
Jason Aldean: Rock N' Roll Cowboy Tour 2022,2022-08-19 17:30:00,Dos Equis Pavilion,"Jason Aldean, Gabby Barrett, John Morgan",2022-02-18 08:00:00,2022-08-19 19:30:00,"2022-02-15 08:00:00, 2022-02-15 08:00:00, 2022-02-15 08:00:00, 2022-02-15 08:00:00, 2022-02-15 08:00:00, 2022-02-16 08:00:00, 2022-02-16 08:00:00, 2022-02-17 08:00:00, 2022-02-17 08:00:00, 2022-02-18 08:00:00, 2022-02-18 08:00:00, 2022-02-18 08:00:00","2022-02-17 20:00:00, 2022-02-17 20:00:00, 2022-02-17 20:00:00, 2022-02-17 20:00:00, 2022-02-17 20:00:00, 2022-02-17 20:00:00, 2022-02-17 20:00:00, 2022-02-17 20:00:00, 2022-02-17 20:00:00, 2022-08-19 19:30:00, 2022-08-09 20:00:00, 2022-08-19 19:30:00",https://concerts.livenation.com/jason-aldean-rock-n-roll-cowboy-dallas-texas-08-19-2022/event/0C005C4BA7A03017,K8vZ9175zpV,vvG1YZ97mEIdZ9,"min: 39.75 USD, max: 169.75 USD",There is an overall 8 ticket limit for this event.,America/Chicago,False,False
